example_id                                                    | status | run_time              |
./spec/requests/v1/admin/accesses_spec.rb[1:2:8]              | passed | 0.06075 seconds       |
./spec/requests/v1/admin/accesses_spec.rb[1:3:1]              | passed | 0.06351 seconds       |
./spec/requests/v1/admin/accesses_spec.rb[1:3:2]              | passed | 0.06217 seconds       |
./spec/requests/v1/admin/accesses_spec.rb[1:4:1]              | passed | 0.06692 seconds       |
./spec/requests/v1/admin/analytics_spec.rb[1:1:1]             | passed | 0.06468 seconds       |
./spec/requests/v1/admin/analytics_spec.rb[1:1:2]             | passed | 0.06812 seconds       |
./spec/requests/v1/admin/analytics_spec.rb[1:1:3]             | passed | 0.02737 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:1:1]                | passed | 0.04848 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:1:2]                | passed | 0.04405 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:1:3]                | passed | 1.33 seconds          |
./spec/requests/v1/admin/assets_spec.rb[1:1:4]                | passed | 0.05318 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:1:5]                | passed | 0.04664 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:2:1]                | passed | 0.02835 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:2:2]                | passed | 0.02978 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:3:1]                | passed | 0.02974 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:3:2]                | passed | 0.02449 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:3:3]                | passed | 0.02682 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:4:1]                | passed | 0.03007 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:4:2]                | passed | 0.03004 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:4:3]                | passed | 0.03128 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:4:4]                | passed | 0.03574 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:4:5]                | passed | 0.04327 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:4:6]                | passed | 0.03518 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:5:1]                | passed | 0.13152 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:6:1]                | passed | 0.03612 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:6:2]                | passed | 0.03332 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:7:1]                | passed | 0.05471 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:7:2]                | passed | 0.03919 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:8:1]                | passed | 0.03502 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:8:2]                | passed | 0.03784 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:8:3]                | passed | 0.02876 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:9:1]                | passed | 0.04294 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:9:2]                | passed | 0.04223 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:9:3]                | passed | 0.06528 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:10:1]               | passed | 0.05434 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:11:1]               | passed | 0.03877 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:12:1]               | passed | 0.05658 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:12:2]               | passed | 2 minutes 4.8 seconds |
./spec/requests/v1/admin/assets_spec.rb[1:13:1]               | passed | 0.04882 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:13:2]               | passed | 0.03211 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:14:1]               | passed | 0.03612 seconds       |
./spec/requests/v1/admin/assets_spec.rb[1:15:1]               | passed | 0.03943 seconds       |
./spec/requests/v1/admin/client/user_versions_spec.rb[1:1:1]  | passed | 0.05466 seconds       |
./spec/requests/v1/admin/client/user_versions_spec.rb[1:1:2]  | passed | 0.04648 seconds       |
./spec/requests/v1/admin/client/user_versions_spec.rb[1:1:3]  | passed | 0.03214 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:1:1]       | passed | 0.04372 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:1:2]       | passed | 0.05007 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:1:3]       | passed | 0.0459 seconds        |
./spec/requests/v1/admin/client/versions_spec.rb[1:1:4]       | passed | 0.04361 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:2:1]       | passed | 0.06151 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:2:2]       | passed | 0.04933 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:3:1]       | passed | 0.04636 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:3:2]       | passed | 0.04856 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:3:3]       | passed | 0.05303 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:3:4]       | passed | 0.04755 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:3:5]       | passed | 0.05151 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:4:1]       | passed | 0.0496 seconds        |
./spec/requests/v1/admin/client/versions_spec.rb[1:4:2]       | passed | 0.05563 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:4:3]       | passed | 0.04933 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:5:1]       | passed | 0.11634 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:5:2]       | passed | 0.09157 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:5:3]       | passed | 0.06482 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:6:1]       | passed | 0.07331 seconds       |
./spec/requests/v1/admin/client/versions_spec.rb[1:6:2]       | passed | 0.05805 seconds       |
./spec/requests/v1/admin/feedbacks_spec.rb[1:1:1]             | passed | 0.04826 seconds       |
./spec/requests/v1/admin/feedbacks_spec.rb[1:1:2]             | passed | 0.04709 seconds       |
./spec/requests/v1/admin/feedbacks_spec.rb[1:1:3]             | passed | 0.05154 seconds       |
./spec/requests/v1/admin/feedbacks_spec.rb[1:2:1]             | passed | 0.04442 seconds       |
./spec/requests/v1/admin/feedbacks_spec.rb[1:2:2]             | passed | 0.04531 seconds       |
./spec/requests/v1/admin/feedbacks_spec.rb[1:3:1]             | passed | 0.05258 seconds       |
./spec/requests/v1/admin/feedbacks_spec.rb[1:4:1]             | passed | 0.05451 seconds       |
./spec/requests/v1/admin/users_spec.rb[1:1:1]                 | passed | 0.04021 seconds       |
./spec/requests/v1/admin/users_spec.rb[1:1:2]                 | passed | 0.05954 seconds       |
./spec/requests/v1/admin/users_spec.rb[1:1:3]                 | passed | 0.03107 seconds       |
./spec/requests/v1/admin/users_spec.rb[1:1:4]                 | passed | 0.02761 seconds       |
./spec/requests/v1/admin/users_spec.rb[1:1:5]                 | passed | 0.03145 seconds       |
./spec/requests/v1/client/logs_spec.rb[1:1:1]                 | passed | 0.03004 seconds       |
./spec/requests/v1/client/logs_spec.rb[1:1:2]                 | passed | 0.04485 seconds       |
./spec/requests/v1/client/logs_spec.rb[1:1:3]                 | passed | 0.03577 seconds       |
./spec/requests/v1/client/logs_spec.rb[1:1:4]                 | passed | 0.03381 seconds       |
./spec/requests/v1/client/logs_spec.rb[1:1:5]                 | passed | 0.03318 seconds       |
./spec/requests/v1/client/logs_spec.rb[1:2:1]                 | passed | 0.03835 seconds       |
./spec/requests/v1/client/logs_spec.rb[1:3:1]                 | passed | 0.03783 seconds       |
./spec/requests/v1/client/logs_spec.rb[1:4:1]                 | passed | 0.18551 seconds       |
./spec/requests/v1/client/logs_spec.rb[1:5:1]                 | passed | 0.04762 seconds       |
./spec/requests/v1/client/logs_spec.rb[1:6:1]                 | passed | 0.04728 seconds       |
./spec/requests/v1/client/user_versions_spec.rb[1:1:1]        | passed | 0.0136 seconds        |
./spec/requests/v1/client/user_versions_spec.rb[1:1:2]        | passed | 0.03502 seconds       |
./spec/requests/v1/client/user_versions_spec.rb[1:1:3]        | passed | 0.04123 seconds       |
./spec/requests/v1/client/user_versions_spec.rb[1:1:4]        | passed | 0.0278 seconds        |
./spec/requests/v1/client/user_versions_spec.rb[1:1:5]        | passed | 0.02854 seconds       |
./spec/requests/v1/client/versions_spec.rb[1:1:1]             | passed | 0.34836 seconds       |
./spec/requests/v1/client/versions_spec.rb[1:1:2]             | passed | 0.01682 seconds       |
./spec/requests/v1/client/versions_spec.rb[1:1:3]             | passed | 0.01544 seconds       |
./spec/requests/v1/client/versions_spec.rb[1:1:4]             | passed | 0.04321 seconds       |
./spec/requests/v1/client/versions_spec.rb[1:1:5]             | passed | 0.01774 seconds       |
./spec/requests/v1/client/versions_spec.rb[1:1:6]             | passed | 0.02734 seconds       |
./spec/requests/v1/client/versions_spec.rb[1:1:7]             | passed | 0.0329 seconds        |
./spec/requests/v1/client/versions_spec.rb[1:1:8]             | passed | 0.02369 seconds       |
./spec/requests/v1/client/versions_spec.rb[1:1:9]             | passed | 0.01001 seconds       |
./spec/requests/v1/feedbacks_spec.rb[1:1:1]                   | passed | 0.01794 seconds       |
./spec/requests/v1/feedbacks_spec.rb[1:1:2]                   | passed | 0.02294 seconds       |
./spec/requests/v1/feedbacks_spec.rb[1:1:3]                   | passed | 0.02212 seconds       |
./spec/requests/v1/feedbacks_spec.rb[1:1:4]                   | passed | 0.0187 seconds        |
./spec/requests/v1/feedbacks_spec.rb[1:1:5]                   | passed | 0.01821 seconds       |
./spec/requests/v1/feedbacks_spec.rb[1:1:6]                   | passed | 0.0162 seconds        |
./spec/requests/v1/feedbacks_spec.rb[1:2:1]                   | passed | 0.03691 seconds       |
./spec/requests/v1/feedbacks_spec.rb[1:3:1]                   | passed | 0.02475 seconds       |
./spec/requests/v1/feedbacks_spec.rb[1:3:2]                   | passed | 0.02807 seconds       |
./spec/requests/v1/iam/permissions_spec.rb[1:1:1]             | passed | 0.034 seconds         |
./spec/requests/v1/iam/permissions_spec.rb[1:1:2]             | passed | 0.02223 seconds       |
./spec/requests/v1/iam/roles_spec.rb[1:1:1]                   | passed | 0.04198 seconds       |
./spec/requests/v1/iam/roles_spec.rb[1:1:2]                   | passed | 0.03242 seconds       |
./spec/requests/v1/iam/user_roles_spec.rb[1:1:1]              | passed | 0.03614 seconds       |
./spec/requests/v1/iam/user_roles_spec.rb[1:2:1]              | passed | 0.04134 seconds       |
./spec/requests/v1/iam/user_roles_spec.rb[1:3:1]              | passed | 0.03494 seconds       |
./spec/requests/v1/notifications_spec.rb[1:1:1]               | passed | 0.02882 seconds       |
./spec/requests/v1/notifications_spec.rb[1:1:2]               | passed | 0.04905 seconds       |
./spec/requests/v1/notifications_spec.rb[1:1:3]               | passed | 0.05884 seconds       |
./spec/requests/v1/notifications_spec.rb[1:1:4]               | passed | 0.03991 seconds       |
./spec/requests/v1/notifications_spec.rb[1:2:1]               | passed | 0.04512 seconds       |
./spec/requests/v1/notifications_spec.rb[1:3:1]               | passed | 0.03723 seconds       |
./spec/requests/v1/notifications_spec.rb[1:3:2]               | passed | 0.03128 seconds       |
./spec/requests/v1/notifications_spec.rb[1:4:1]               | passed | 0.06746 seconds       |
./spec/requests/v1/notifications_spec.rb[1:5:1]               | passed | 0.04109 seconds       |
./spec/requests/v1/notifications_spec.rb[1:5:2]               | passed | 0.03716 seconds       |
./spec/requests/v1/payment/payments_spec.rb[1:1:1]            | passed | 0.03124 seconds       |
./spec/requests/v1/payment/payments_spec.rb[1:1:2]            | passed | 0.03768 seconds       |
./spec/requests/v1/payment/payments_spec.rb[1:1:3]            | passed | 0.03977 seconds       |
./spec/requests/v1/payment/payments_spec.rb[1:1:4]            | passed | 0.03578 seconds       |
./spec/requests/v1/payment/payments_spec.rb[1:2:1]            | passed | 0.02914 seconds       |
./spec/requests/v1/payment/payments_spec.rb[1:2:2]            | passed | 0.03073 seconds       |
./spec/requests/v1/payment/products_spec.rb[1:1:1]            | passed | 0.03424 seconds       |
./spec/requests/v1/payment/products_spec.rb[1:2:1]            | passed | 0.02874 seconds       |
./spec/requests/v1/payment/subscriptions_spec.rb[1:1:1]       | passed | 0.04281 seconds       |
./spec/requests/v1/payment/subscriptions_spec.rb[1:2:1]       | passed | 0.04111 seconds       |
./spec/requests/v1/payment/subscriptions_spec.rb[1:3:1]       | passed | 0.03969 seconds       |
./spec/requests/v1/payment/subscriptions_spec.rb[1:3:2]       | passed | 0.03602 seconds       |
./spec/requests/v1/payment/subscriptions_spec.rb[1:4:1]       | passed | 0.03644 seconds       |
./spec/requests/v1/payment/subscriptions_spec.rb[1:4:2]       | passed | 0.04241 seconds       |
./spec/requests/v1/payment/subscriptions_spec.rb[1:5:1]       | passed | 0.04056 seconds       |
./spec/requests/v1/payment/subscriptions_spec.rb[1:5:2]       | passed | 0.03638 seconds       |
./spec/requests/v1/payment/transactions_spec.rb[1:1:1]        | passed | 0.08876 seconds       |
./spec/requests/v1/payment/transactions_spec.rb[1:2:1]        | passed | 0.03254 seconds       |
./spec/requests/v1/payment/transactions_spec.rb[1:3:1]        | passed | 0.03243 seconds       |
./spec/requests/v1/users_spec.rb[1:1:1]                       | passed | 0.02888 seconds       |
./spec/requests/v1/users_spec.rb[1:1:2]                       | passed | 0.02858 seconds       |
./spec/requests/v1/users_spec.rb[1:2:1]                       | passed | 0.05795 seconds       |
./spec/requests/v1/users_spec.rb[1:2:2]                       | passed | 0.0276 seconds        |
./spec/requests/v1/users_spec.rb[1:3:1]                       | passed | 0.03551 seconds       |
./spec/requests/v1/users_spec.rb[1:3:2]                       | passed | 0.046 seconds         |
./spec/requests/v1/users_spec.rb[1:3:3]                       | passed | 0.07685 seconds       |
./spec/requests/v1/users_spec.rb[1:3:4]                       | passed | 0.04528 seconds       |
./spec/requests/webhooks/stripe_spec.rb[1:1]                  | passed | 0.01113 seconds       |
./spec/requests/webhooks/stripe_spec.rb[1:2]                  | passed | 0.0062 seconds        |
./spec/requests/webhooks/stripe_spec.rb[1:3]                  | passed | 0.00749 seconds       |
./spec/requests/webhooks/stripe_spec.rb[1:4]                  | passed | 0.0057 seconds        |
./spec/requests/webhooks/stripe_spec.rb[1:5]                  | passed | 0.01344 seconds       |
./spec/serializers/chat/message_serializer_spec.rb[1:1]       | passed | 0.00469 seconds       |
./spec/serializers/chat/message_serializer_spec.rb[1:2]       | passed | 0.02234 seconds       |
./spec/services/access_service_spec.rb[1:1]                   | passed | 0.01028 seconds       |
./spec/services/access_service_spec.rb[1:2]                   | passed | 0.01739 seconds       |
./spec/services/access_service_spec.rb[1:3]                   | passed | 0.0165 seconds        |
./spec/services/access_service_spec.rb[1:4]                   | passed | 0.01044 seconds       |
./spec/services/access_service_spec.rb[1:5]                   | passed | 0.0175 seconds        |
./spec/services/ai_service/deep_seek_spec.rb[1:1]             | passed | 0.0015 seconds        |
./spec/services/ai_service/deep_seek_spec.rb[1:2]             | passed | 0.00301 seconds       |
./spec/services/ai_service/deep_seek_spec.rb[1:3]             | passed | 0.00202 seconds       |
./spec/services/ai_service/deep_seek_spec.rb[1:4]             | passed | 0.00169 seconds       |
./spec/services/analytics_service/overview_spec.rb[1:1:1]     | passed | 0.03336 seconds       |
./spec/services/analytics_service/overview_spec.rb[1:1:2]     | passed | 0.02903 seconds       |
./spec/services/data_sync_service_spec.rb[1:1:1]              | passed | 0.00128 seconds       |
./spec/services/data_sync_service_spec.rb[1:1:2]              | passed | 0.00427 seconds       |
./spec/services/feedback_service_spec.rb[1:1:1:1]             | passed | 0.00082 seconds       |
./spec/services/feedback_service_spec.rb[1:1:1:2]             | passed | 0.00088 seconds       |
./spec/services/feedback_service_spec.rb[1:1:1:3]             | passed | 0.00092 seconds       |
./spec/services/feedback_service_spec.rb[1:1:1:4]             | passed | 0.00085 seconds       |
./spec/services/feedback_service_spec.rb[1:1:2:1]             | passed | 0.00084 seconds       |
./spec/services/feedback_service_spec.rb[1:1:2:2]             | passed | 0.00092 seconds       |
./spec/services/feedback_service_spec.rb[1:1:2:3]             | passed | 0.00114 seconds       |
./spec/services/feedback_service_spec.rb[1:2:1]               | passed | 0.00084 seconds       |
./spec/services/feedback_service_spec.rb[1:2:2]               | passed | 0.00084 seconds       |
./spec/services/feedback_service_spec.rb[1:2:3]               | passed | 0.00095 seconds       |
./spec/services/feedback_service_spec.rb[1:2:4]               | passed | 0.00089 seconds       |
./spec/services/feedback_service_spec.rb[1:2:5]               | passed | 0.00097 seconds       |
./spec/services/media_service/image_compressor_spec.rb[1:1:1] | passed | 0.00137 seconds       |
./spec/services/media_service/image_compressor_spec.rb[1:1:2] | passed | 0.0021 seconds        |
./spec/services/media_service/image_compressor_spec.rb[1:1:3] | passed | 0.00183 seconds       |
./spec/services/media_service/image_compressor_spec.rb[1:1:4] | passed | 0.00162 seconds       |
./spec/services/media_service/image_compressor_spec.rb[1:1:5] | passed | 0.00127 seconds       |
./spec/services/media_service/video_compressor_spec.rb[1:1:1] | passed | 0.00109 seconds       |
./spec/services/media_service/video_compressor_spec.rb[1:1:2] | passed | 0.00113 seconds       |
./spec/services/media_service/video_compressor_spec.rb[1:1:3] | passed | 0.0016 seconds        |
./spec/services/media_service/video_compressor_spec.rb[1:1:4] | passed | 0.00232 seconds       |
./spec/services/notification_service_spec.rb[1:1]             | passed | 0.00156 seconds       |
./spec/services/notification_service_spec.rb[1:2]             | passed | 0.00126 seconds       |
./spec/services/notification_service_spec.rb[1:3]             | passed | 0.00809 seconds       |
./spec/services/notification_service_spec.rb[1:4]             | passed | 0.00107 seconds       |
./spec/services/notification_service_spec.rb[1:5]             | passed | 0.00157 seconds       |
./spec/services/notification_service_spec.rb[1:6]             | passed | 0.00204 seconds       |
./spec/services/notification_service_spec.rb[1:7]             | passed | 0.02219 seconds       |
./spec/services/notification_service_spec.rb[1:8]             | passed | 0.01293 seconds       |
./spec/services/notification_service_spec.rb[1:9]             | passed | 0.01879 seconds       |
./spec/services/notification_service_spec.rb[1:10]            | passed | 0.01252 seconds       |
./spec/services/notification_service_spec.rb[1:11]            | passed | 0.01195 seconds       |
./spec/services/notification_service_spec.rb[1:12:1]          | passed | 0.00899 seconds       |
./spec/services/notification_service_spec.rb[1:12:2]          | passed | 0.00285 seconds       |
./spec/services/password_service_spec.rb[1:1]                 | passed | 0.00093 seconds       |
./spec/services/password_service_spec.rb[1:2]                 | passed | 0.00216 seconds       |
./spec/services/password_service_spec.rb[1:3]                 | passed | 0.00129 seconds       |
./spec/services/password_service_spec.rb[1:4]                 | passed | 0.00098 seconds       |
./spec/services/password_service_spec.rb[1:5]                 | passed | 0.00185 seconds       |
./spec/services/password_service_spec.rb[1:6]                 | passed | 0.00154 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:1:1]         | passed | 0.00788 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:1:2]         | passed | 0.01169 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:2:1]         | passed | 0.00302 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:2:2]         | passed | 0.00435 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:2:3]         | passed | 0.00637 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:3:1]         | passed | 0.00575 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:4:1]         | passed | 0.00503 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:4:2]         | passed | 0.00457 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:4:3]         | passed | 0.00411 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:4:4]         | passed | 0.00489 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:4:5]         | passed | 0.0035 seconds        |
./spec/services/payment_service/stripe_spec.rb[1:4:6]         | passed | 0.00551 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:5:1]         | passed | 0.08471 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:5:2]         | passed | 0.00392 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:5:3]         | passed | 0.00609 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:5:4]         | passed | 0.00508 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:6:1]         | passed | 0.00536 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:7:1]         | passed | 0.00785 seconds       |
./spec/services/payment_service/stripe_spec.rb[1:7:2]         | passed | 0.00462 seconds       |
./spec/services/socket_service/action_cable_spec.rb[1:1]      | passed | 0.00125 seconds       |
./spec/services/socket_service/action_cable_spec.rb[1:2]      | passed | 0.00171 seconds       |
./spec/services/socket_service/action_cable_spec.rb[1:3]      | passed | 0.00115 seconds       |
./spec/services/speech_service/azure_speech_spec.rb[1:1]      | passed | 0.0019 seconds        |
./spec/services/speech_service/azure_speech_spec.rb[1:2]      | passed | 0.00149 seconds       |
./spec/services/speech_service/azure_speech_spec.rb[1:3]      | passed | 0.00129 seconds       |
./spec/services/speech_service/azure_speech_spec.rb[1:4]      | passed | 0.00093 seconds       |
./spec/services/speech_service/azure_speech_spec.rb[1:5]      | passed | 0.00156 seconds       |
./spec/services/speech_service/azure_speech_spec.rb[1:6]      | passed | 0.0013 seconds        |
./spec/services/speech_service/azure_speech_spec.rb[1:7]      | passed | 0.00114 seconds       |
./spec/services/speech_service/azure_speech_spec.rb[1:8]      | passed | 0.00211 seconds       |
./spec/services/speech_service/azure_speech_spec.rb[1:9]      | passed | 0.00165 seconds       |
./spec/services/speech_service/azure_speech_spec.rb[1:10]     | passed | 0.00436 seconds       |
./spec/services/speech_service/azure_speech_spec.rb[1:11:1]   | passed | 0.00174 seconds       |
./spec/services/speech_service/azure_speech_spec.rb[1:11:2]   | passed | 0.00179 seconds       |
./spec/services/speech_service/azure_speech_spec.rb[1:11:3]   | passed | 0.00173 seconds       |
./spec/services/speech_service/azure_speech_spec.rb[1:11:4]   | passed | 0.0018 seconds        |
./spec/services/speech_service/nova_speech_spec.rb[1:1]       | passed | 0.00134 seconds       |
./spec/services/speech_service/nova_speech_spec.rb[1:2]       | passed | 0.00328 seconds       |
./spec/services/speech_service/nova_speech_spec.rb[1:3]       | passed | 0.0019 seconds        |
./spec/services/speech_service/nova_speech_spec.rb[1:4]       | passed | 0.00172 seconds       |
./spec/services/speech_service/nova_speech_spec.rb[1:5]       | passed | 0.0027 seconds        |
./spec/services/speech_service/nova_speech_spec.rb[1:6]       | passed | 0.00125 seconds       |
./spec/services/storage_service/garage_spec.rb[1:1:1]         | passed | 0.00137 seconds       |
./spec/services/storage_service/garage_spec.rb[1:2:1]         | passed | 0.00143 seconds       |
./spec/services/storage_service/garage_spec.rb[1:3:1]         | passed | 0.00122 seconds       |
./spec/services/storage_service/garage_spec.rb[1:4:1]         | passed | 0.00118 seconds       |
./spec/services/storage_service/garage_spec.rb[1:4:2]         | passed | 0.00144 seconds       |
./spec/services/storage_service/garage_spec.rb[1:5:1]         | passed | 0.00167 seconds       |
./spec/services/storage_service/garage_spec.rb[1:6:1]         | passed | 0.01932 seconds       |
./spec/services/storage_service/garage_spec.rb[1:7:1]         | passed | 0.00192 seconds       |
./spec/services/storage_service/garage_spec.rb[1:7:2]         | passed | 0.00153 seconds       |
./spec/services/storage_service/garage_spec.rb[1:7:3]         | passed | 0.00159 seconds       |
./spec/services/storage_service/garage_spec.rb[1:7:4]         | passed | 0.00155 seconds       |
./spec/services/storage_service/garage_spec.rb[1:7:5]         | passed | 0.00149 seconds       |
./spec/services/storage_service/garage_spec.rb[1:8:1]         | passed | 0.00183 seconds       |
./spec/services/storage_service/garage_spec.rb[1:8:2]         | passed | 0.00186 seconds       |
./spec/services/storage_service/garage_spec.rb[1:8:3]         | passed | 0.00132 seconds       |
./spec/services/storage_service/garage_spec.rb[1:8:4]         | passed | 0.00126 seconds       |
./spec/services/storage_service/garage_spec.rb[1:8:5]         | passed | 0.00163 seconds       |
./spec/services/storage_service/garage_spec.rb[1:8:6]         | passed | 0.00249 seconds       |
./spec/services/storage_service/garage_spec.rb[1:9:1]         | passed | 0.00138 seconds       |
./spec/services/storage_service/garage_spec.rb[1:9:2]         | passed | 0.00129 seconds       |
